me
339088
1871746
31416
292763
370802
97502
82293
-96664
328233
-84696
72396
-13735
-208260
-358287
314983
-116147
419724
709353
-9217
-540002
-222417
352759
833917
349856
442281
76348
466274
419908
-12230
-319980
255656
98844
68227
472398
-148843
85774
-268751
428164
-235507
265304
452137
-70216
-326783
260591
-250438
114081
443783
-430754
27831
-99823
343045
-13683
846777
-55360
193823
469470
841434
-26017
-24111
524732
-54689
-240274
-18819
81432
-117373
461005
182650
-52056
319958
127851
32679
-1073610
742279
568433
-425826
-231991
-142655
-326367
1040931
434266
-36837
194114
94812
-283447
270146
-784487
-121348
264781
-405301
-217506
141769
-422341
184513
-411723
-689755
318783
125157
76763
-56053
235431
-47932
-329061
354841
473971
542382
12560
205773
215823
465507
-150104
195192
529337
-410803
196739
-433585
-135088
729680
120310
492409
-120084
371889
260468
276667
-47693
-7636
681416
123788
-15661
110866
-148100
-383921
338923
-10944
825694
236504
-145338
-546702
172585
382413
253865
17377
417374
-69889
404853
853651
173233
-1815730
-435292
-36896
421960
14023
1452
-53682
-389548
378609
-177432
129689
260806
274812
-398836
92888
-77366
-5979
652637
-554923
-244407
-97738
148160
71197
257902
109410
-12333
278066
738734
-588101
-82047
409030
-163442
-51208
-291094
-86995
63140
-290254
268976
-434259
-19294
-236199
-82833
-502458
271499
-786394
-265353
217618
-255912
11266
845672
164661
-422375
-51679
-90061
-178476
262233
-271980
-539451
257879
-279382
-404364
115986
-262003
174452
-251500
907794
325310
-199802
196098
-9675
-87262
388040
-243903
176661
-317421
156760
-217983
48276
153517
513231
4491
9340
149139
-289690
2782
-257378
-95756
587659
-333036
-57056
341198
159477
377598
170532
-424378
-272748
589235
-104563
-420381
74146
-102346
-141005
74503
-203736
726898
-67689
-177467
219065
-328936
205396
-213310
-6129
189343
-441846
452145
-4527
753175
-1032247
-302296
-430747
471376
-209973
-168071
-418533
-250108
400467
-116918
-156017
376134
254115
-269270
-269620
23893
-87249
-3315
-222676
-698002
-209882
268844
-21578
-300305
-53978
71405
275784
891585
306943
26557
481626
-48739
-64703
143782
89061
-13249
340325
493451
101779
484259
-141109
119579
-628985
557289
543157
140860
-237447
-12523
92932
1123882
655568
124643
36919
-62887
-143816
398785
-63989
-562319
388489
-250688
-283650
139487
-248242
238638
-233356
757366
464414
71881
-69098
94522
36371
282842
-591
485481
699557
556620
196160
64398
357143
603222
108809
19559
356899
-243465
9910
-194417
3676
717966
97978
1016620
287198
271418
86718
100499
126253
129063
733291
-99128
79702
187806
99279
-191280
363794
-37183
834341
-153133
587798
88692
314001
-388567
668227
19682
81269
109994
521523
13948
877360
-1195774
-300332
123249
-17554
-21858
583281
127529
-284181
470154
-75854
49583
383048
284268
-243554
-84797
-168443
-10325
994465
-333276
-207598
-11876
201987
1797
387152
183172
40678
406511
1105805
-708672
44504
621660
-123900
2863
-356044
-67149
-42356
152954
-336220
-465104
171810
17997
-212252
47209
-441103
-626781
-1081078
116429
287973
-122349
1195556
177135
-468531
18781
342721
254222
12719
-1379221
-133948
11524
-589232
-64282
20693
-605015
113142
-634372
1129967
22005
-296542
7679
27235
11852
482104
-307785
185608
475843
61885
-300036
-44450
658194
211199
122206
83308
258087
-588060
73219
-90493
-104136
-144753
888351
-48602
-143634
438016
653066
-49152
-481416
-348698
888506
42417
-398389
-15938
-153535
-526222
74398
-91963
1027569
-176717
-87863
-14721
-880550
95192
-151021
65468
-108668
-483863
121170
57105
1070485
-604555
-730835
-467779
-143372
-132329
114225
-504880
-679073
137854
-73759
-57905
186875
17914
-630134
-154242
-47148
-39308
353349
-421283
-207009
-110505
121367
44998
245668
12756
-8437
5051
1444438
-603578
17537
892453
-351253
-266095
-303228
-253210
262138
-20983
234830
-388515
289025
-79804
-244072
-517182
490895
-1098342
-1450110
381973
385126
-224644
1244517
372582
-379798
-17198
147003
130067
364252
-226139
-2215196
359339
-1083684
204646
74374
-1074056
188001
-1102020
-243760
381193
181421
-27137
-146341
17988
331978
-26106
382659
1435663
319277
-442569
89270
332221
181380
432676
10875
210111
-1088750
4074
120635
-134876
-406359
1276943
1866953
31792
1088614
105143
229117
-417859
-450255
1042495
-113161
-317151
71659
-183475
-1055504
261277
-64893
1417215
182037
-24500
-1221668
182208
110513
261328
116494
59259
-431559
447950
1437863
-6751
-1121398
-611213
-383594
-391743
453630
29594
-1099667
-439990
419602
-217210
230963
-233312
356446
-1114308
231147
-211776
85937
552707
-327440
-57013
-132273
168271
7701
307222
-41106
-10349
369096
273701
-117237
-67155
303219
-104812
-335767
-64634
-34306
-1023
-94184
-65544
-28539
31685
-234608
-6212
-152780
85028
-519516
-76914
-19426
-82839
-92417
191013
-64346
-10645
-10691
174499
-23431
93578
-1046996
-66881
89682
-25942
-516685
-57684
-527440
75533
-516948
314882
123643
90470
-68563
30926
-137352
202618
-188921
-19394
609090
-56588
-25955
-44587
-51089
106781
-80567
-80654
-235524
-496874
-91858
146324
-115614
-119928
186948
1391224
-138649
284586
-70422
-59764
-2950
-55834
156882
-219982
-50433
-48836
-106660
-477644
81057
-14467
240161
183832
-72380
162661
-519474
91532
247124
-56904
280139
-39831
75777
268825
-120129
-235248
-542607
-18839
-170677
82990
26991
2842
-519678
49430
-123263
79179
93796
-82601
-532139
248012
-324277
70768
87899
-214927
-118692
-75440
10439
-58974
859785
4510
16796
98804
886223
544603
90226
492965
146931
-254133
270095
137008
153117
-35723
85829
348923
-60907
-250818
85208
185852
29811
-303158
609284
-112870
-88923
109658
889627
-80910
357596
-107190
-2843
160140
226003
-653304
-25616
224661
-327963
560508
-20689
-320879
174212
-298985
-22244
232692
-174596
134743
-105589
150288
589442
29014
742683
-62618
-103615
117649
18659
-18568
80158
206441
-117514
-125822
-325211
-136014
138225
-123252
503953
787406
-118819
-518
389004
246535
-14733
340156
75916
644236
-195827
284299
-91031
-26885
-275281
25154
408373
848702
-180203
-17895
204670
-247172
-503546
-197341
459142
201187
339024
227812
868691
-101511
228897
-352056
356045
-132576
303893
205381
-317657
344515
200352
-46403
220635
268150
60247
-314852
-134444
-259683
-13210
-138847
-343224
19959
-61845
190608
-89817
-128438
-76198
-104608
229098
898945
327898
-3665
717102
30963
-139603
159878
263440
275577
145397
522449
160176
197201
92875
293060
621507
-1161632
109058
-301763
449200
-255631
-15550
796027
423387
173042
136001
234819
-282366
723258
-611443
-18275
713246
-294474
-58446
158997
353771
-299121
-288126
716393
801927
366974
352053
197107
137766
141432
-355010
442555
902447
427421
174948
179674
252889
952933
-114876
124461
-160135
-296615
125238
62332
176710
761732
259221
760758
126624
586296
211940
1000794
161645
270822
631548
113561
132260
114115
-74617
-215797
198143
388768
875926
52996
-71480
-406965
468824
383842
43747
324390
208566
154215
855870
894697
102074
-1951238
-333717
174363
922775
108242
193196
154908
-297755
810267
-8496
180128
495628
705333
-277606
308446
-67285
71183
404216
-205920
-250990
-5394
470069
19536
173909
46966
87024
735435
638642
477396
-105138
412299
-33854
86257
239875
157221
8032
86265
438566
159217
25223
11663
-27696
233562
-1017249
370394
140553
286761
-116407
-126142
759364
156949
176534
-22698
172160
-439729
409578
-177737
609732
405242
189444
247474
44396
203978
283676
303976
596906
477616
77171
461061
8151
362890
525462
-153045
-401490
147117
130443
46049
174517
89605
656939
-65345
18444
-564189
230353
12774
264261
299896
526357
548243
-434088
320884
217958
163092
98307
156016
16967
486860
-29770
86044
42801
233557
401754
90109
533480
633414
353936
30409
15375
306240
214784
17215
354455
63184
168349
595629
645931
-5426
-1736024
244009
167657
625963
-37420
287082
183588
322763
542970
80794
241550
401894
414449
296552
150887
112734
78469
65897
-562277
-360198
-143724
375504
-19398
-102396
-25078
280724
422627
688531
736919
25867
402974
94924
75957
358569
188538
201303
297252
411566
326102
389556
183919
-96236
470381
-479872
610286
403949
1041460
267846
-71900
856561
466723
351257
51511
288494
-550183
329156
2132516
57592
320662
1007920
21682
61325
1010810
131083
1057094
-508139
391602
367461
169492
381868
41455
337025
29800
497426
110499
453245
260089
426241
50343
498217
16781
29560
-364769
1004501
18410
233306
155584
478245
552434
94981
1805910
279759
214133
71375
331758
219763
576146
-44089
252016
82643
196959
1069806
227048
407973
649018
288494
-120389
87309
170326
121078
354090
402083
-171634
353593
431472
675527
24474
1003215
-980935
350829
298681
492128
202564
1060969
353980
381889
145835
317638
188076
217513
1091944
90912
486145
217222
778435
-166200
123373
49295
226974
-20356
537707
208664
70993
334408
1001191
-303880
88420
649197
-69521
286873
-155351
-62029
95174
562362
-3272
-252788
643219
128260
-179733
592526
-463101
636383
543428
-591218
213234
173654
1051499
562249
-249372
28020
673117
-175372
46624
1279702
-21687
46128
655760
76426
-51622
636120
92522
638450
934471
64673
58230
151238
30789
230934
513007
-292558
664180
581781
551357
-215188
-52495
1113347
130632
183644
110019
-227206
637787
87970
340416
76156
58225
836345
2787490
-223443
549088
592851
-67194
-298624
-281722
884257
161840
-227594
62030
35521
717543
272289
152228
985174
-76036
1221025
-444481
67469
24623
1519444
234798
-176500
-244732
126558
77198
1013561
546147
-600379
-249172
121629
259299
-35568
647679
-273487
138676
114614
-12846
58252
52064
686868
503818
214976
129256
1246860
366489
-170976
-58671
109791
37333
1131767
64044
30495
38883
840439
-417259
30022
521447
-264013
33784
-209818
-9626
358298
-6303
889360
-272656
432355
51231
-216213
-132817
642841
404541
-1199056
152807
79041
120243
977227
426525
-261489
6852
331601
-296747
860333
413481
-67058
854985
154092
-92112
8815
423071
157875
159060
-1121011
900613
768689
202075
144512
46903
346640
42047
515444
425809
447519
-268821
344540
81769
923480
36646
91071
-370330
139900
84044
240933
311936
785284
-51885
512476
-81243
422490
1496319
109441
-285913
-397272
559931
23363
-239241
82833
2995
277855
248461
-13891
843380
40812
227961
-695806
144559
511402
326901
551200
50622
-285828
927215
859960
67243
138740
-38091
-265634
-197788
955033
111208
-309011
211649
884263
-5203
851943
418144
-91028
188640
580532
96702
175865
821418
78080
-248735
-38515
528141
35727
385592
6612
225245
866766
